job_id,company_name,job_task_str,job_task_vec,job_task_codevec,job_task_codestr,job_creat,job_applyon,job_applyoff,job_experience,job_education,job_regular,job_irregular,job_intern,job_period,job_trans,company_foundedyear,job_quota,applicants_total,applicants_male,applicants_female,applicants_age_25below,applicants_age_2630,applicants_age_3135,applicants_age_3640,applicants_age_4145,applicants_age_46above,applicants_edu_nohs,applicants_edu_hs,applicants_edu_sclg,applicants_edu_clg,applicants_edu_grd,company_type_eng,company_type_cat,Industry_Standardized,company_province,company_city,job_field_cat,job_field_catname,job_pay_lower,job_pay_upper,job_weekday,job_dayon,job_dayoff,benefit_insurance_national,benefit_insurance_health,benefit_insurance_employ,benefit_insurance_injury,benefit_insurance_retire,benefit_bonus_retire,benefit_bonus_overtime,benefit_bonus_performance,benefit_bonus_seniority,benefit_bonus_support,benefit_holiday_annual,benefit_holiday_family,benefit_holiday_mother,benefit_holiday_father,benefit_holiday_sick,benefit_edu,benefit_food,benefit_live,benefit_transport
4798124,전주신세계정형외과병원,,[],[],,2025-05-28,2025-05-28,2025-07-27,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4794892,(주)실버웨이복지법인,,[],[],,2025-05-26,2025-05-26,2025-06-09,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4791268,의료법인문병욱의료재단(진주고려병원),,[],[],,2025-05-23,2025-05-23,2025-06-30,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778603,(의)용성의료재단합천고려병원,,[],[],,2025-05-16,2025-05-16,2025-06-11,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777012,철원사랑요양원,,[],[],,2025-05-15,2025-05-15,2025-07-14,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gangwon-do,Cheorwon,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768416,내안에병원,,[],[],,2025-05-12,2025-05-12,2025-06-30,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759525,정앤남정형외과,,[],[],,2025-05-07,2025-05-07,2025-07-06,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758036,전주우리들병원,,[],[],,2025-05-07,2025-05-07,2025-07-05,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Jeollabuk-do,Jeonju,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730824,온맘노인전문요양원,,[],[],,2025-04-17,2025-04-17,2025-06-15,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730657,서천한국요양병원,,[],[],,2025-04-16,2025-04-16,2025-06-15,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Chungcheongnam-do,Seocheon,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4812335,(사복)상생복지회우리집,,[],[],,2025-06-05,2025-06-05,2025-08-04,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805155,광주센트럴병원,,[],[],,2025-06-02,2025-06-02,2025-06-20,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4799879,주식회사 장수만세,,[],[],,2025-05-28,2025-05-28,2025-07-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gyeonggi-do,Yangpyeong,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4795946,케어닥 너싱홈 배곧신도시점,,[],[],,2025-05-27,2025-05-27,2025-07-26,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4791981,도원실버타운,,[],[],,2025-05-23,2025-05-23,2025-07-22,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779366,군산성신병원,,[],[],,2025-05-16,2025-05-16,2025-06-15,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Jeollabuk-do,Gunsan,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776463,우리들한방병원,,[],[],,2025-05-15,2025-05-15,2025-07-14,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770517,함양성심병원,,[],[],,2025-05-13,2025-05-13,2025-07-12,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767823,케어닥 너싱홈 배곧신도시점,,[],[],,2025-05-12,2025-05-12,2025-07-11,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766103,대송의료재단무안병원,,[],[],,2025-05-12,2025-05-12,2025-07-09,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4764770,다사랑요양원,,[],[],,2025-05-09,2025-05-09,2025-07-08,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760273,부부요양병원,,[],[],,2025-05-07,2025-05-07,2025-07-06,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751277,효드림요양병원,,[],[],,2025-04-29,2025-04-29,2025-06-27,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743751,제일이송단,,[],[],,2025-04-24,2025-04-24,2025-06-22,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743837,라온제나복지센터,,[],[],,2025-04-24,2025-04-24,2025-06-23,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733443,뉴포도나무요양병원,,[],[],,2025-04-18,2025-04-18,2025-06-16,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722599,사회복지법인여전도회작은자복지재단 경북작은자의 집,,[],[],,2025-04-14,2025-04-14,2025-06-13,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715900,장원서울요양원,,[],[],,2025-04-08,2025-04-08,2025-06-07,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4809568,의료법인안흥의료재단영남병원,,[],[],,2025-06-04,2025-06-04,2025-06-20,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gyeongsangbuk-do,Pohang,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806192,의료법인정목의료재단한패밀리요양원,,[],[],,2025-06-02,2025-06-02,2025-06-18,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806151,사회복지법인소양,,[],[],,2025-06-02,2025-06-02,2025-06-17,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790705,참진주요양원,,[],[],,2025-05-23,2025-05-23,2025-07-22,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gyeongsangnam-do,Jinju,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787983,행복드림재가방문간호요양센터,,[],[],,2025-05-22,2025-05-22,2025-07-20,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786776,화천군 공공 산후조리원,,[],[],,2025-05-21,2025-05-21,2025-06-30,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gangwon-do,Hwacheon,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776208,의료법인 나성의료재단,,[],[],,2025-05-15,2025-05-15,2025-07-12,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800088,효사랑노인주간보호센터,,[],[],,2025-05-28,2025-05-28,2025-06-30,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780855,이재백안과의원,,[],[],,2025-05-19,2025-05-19,2025-07-16,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776184,의료법인항운의료재단목포요양병원,,[],[],,2025-05-15,2025-05-15,2025-07-14,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Jeollanam-do,Mokpo,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767175,봄봄방문간호센터,,[],[],,2025-05-12,2025-05-12,2025-07-11,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gyeongsangbuk-do,Uiseong,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767652,의료법인성효의료재단,,[],[],,2025-05-12,2025-05-12,2025-07-11,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gyeongsangbuk-do,Pohang,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753934,금촌파주요양원,,[],[],,2025-04-30,2025-04-30,2025-06-29,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750874,서전주요양원,,[],[],,2025-04-29,2025-04-29,2025-06-28,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721569,의료법인 서현의료재단(바른요양병원),,[],[],,2025-04-11,2025-04-11,2025-06-10,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722270,수요양병원,,[],[],,2025-04-11,2025-04-11,2025-06-10,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4809568,의료법인안흥의료재단영남병원,,[],[],,2025-06-04,2025-06-04,2025-06-20,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gyeongsangbuk-do,Pohang,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806192,의료법인정목의료재단한패밀리요양원,,[],[],,2025-06-02,2025-06-02,2025-06-18,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806151,사회복지법인소양,,[],[],,2025-06-02,2025-06-02,2025-06-17,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790705,참진주요양원,,[],[],,2025-05-23,2025-05-23,2025-07-22,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gyeongsangnam-do,Jinju,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787983,행복드림재가방문간호요양센터,,[],[],,2025-05-22,2025-05-22,2025-07-20,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786776,화천군 공공 산후조리원,,[],[],,2025-05-21,2025-05-21,2025-06-30,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gangwon-do,Hwacheon,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776208,의료법인 나성의료재단,,[],[],,2025-05-15,2025-05-15,2025-07-12,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771698,혁신 오케이 정형외과의원,,[],[],,2025-05-13,2025-05-13,2025-07-12,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754850,"루시아참요양원, 루시아참주야간보호센터",,[],[],,2025-05-02,2025-05-02,2025-06-30,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748638,이동원내과의원,,[],[],,2025-04-28,2025-04-28,2025-06-27,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748056,세진노인복지센터,,[],[],,2025-04-28,2025-04-28,2025-06-27,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757030,다원실버케어,,[],[],,2025-04-24,2025-04-24,2025-06-23,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729648,창녕다사랑재가노인복지센터,,[],[],,2025-04-16,2025-04-16,2025-06-15,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gyeongsangnam-do,Changnyeong,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727644,엠마우스요양병원,,[],[],,2025-04-15,2025-04-15,2025-06-14,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4811226,큰사랑요양원,,[],[],,2025-06-05,2025-06-05,2025-06-30,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4807927,주식회사봄날산후조리원세종점,,[],[],,2025-06-04,2025-06-04,2025-08-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4808038,의료법인동숙의료재단,,[],[],,2025-06-04,2025-06-04,2025-08-03,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4807085,봄날요양원,,[],[],,2025-06-02,2025-06-02,2025-06-17,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804845,사랑나눔주야간보호센터,,[],[],,2025-06-02,2025-06-02,2025-08-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804083,의료법인현경의료재단,,[],[],,2025-05-30,2025-05-30,2025-07-28,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Seoul,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4802089,가족사랑데이케어센터,,[],[],,2025-05-29,2025-05-29,2025-07-28,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4802374,의료법인보광의료재단속초보광병원,,[],[],,2025-05-28,2025-05-28,2025-06-11,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gangwon-do,Sokcho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4794734,신시메디의원,,[],[],,2025-05-26,2025-05-26,2025-06-21,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Jeollabuk-do,Jeonju,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4792926,우리요양병원,,[],[],,2025-05-26,2025-05-26,2025-07-25,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784872,주식회사동구종합재가센터,,[],[],,2025-05-20,2025-05-20,2025-07-19,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777643,신세계로병원,,[],[],,2025-05-15,2025-05-15,2025-07-14,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775415,나주실버케어센터,,[],[],,2025-05-14,2025-05-14,2025-06-30,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774209,힘내라 병원,,[],[],,2025-05-13,2025-05-13,2025-06-13,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760156,천안노인전문요양원,,[],[],,2025-05-07,2025-05-07,2025-07-06,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Chungcheongnam-do,Cheonan,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753859,의료법인 나성의료재단,,[],[],,2025-04-30,2025-04-30,2025-06-27,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748900,금호노인요양원,,[],[],,2025-04-28,2025-04-28,2025-06-27,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743782,한마음요양병원,,[],[],,2025-04-24,2025-04-24,2025-06-22,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740499,제이에스산업보건연구소 주식회사,,[],[],,2025-04-22,2025-04-22,2025-06-21,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723034,코지 홈,,[],[],,2025-04-14,2025-04-14,2025-06-13,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719620,한일병원,,[],[],,2025-04-10,2025-04-10,2025-06-09,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4810900,붓다의집,,[],[],,2025-06-04,2025-06-04,2025-08-03,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4810692,벧엘타운,,[],[],,2025-06-04,2025-06-04,2025-06-18,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806888,상쾌한항구병원,,[],[],,2025-06-02,2025-06-02,2025-08-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gyeongsangbuk-do,Pohang,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804811,광주웰케어노인요양원,,[],[],,2025-06-02,2025-06-02,2025-06-14,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gwangju,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805033,강원특별자치도강릉의료원,,[],[],,2025-06-02,2025-06-02,2025-06-12,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4802535,여기 한방병원,,[],[],,2025-05-30,2025-05-30,2025-06-12,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4798046,참조은산부인과의원,,[],[],,2025-05-28,2025-05-28,2025-06-11,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797380,서울특별시고양정신병원,,[],[],,2025-05-27,2025-05-27,2025-06-11,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782328,의료법인창아의료재단,,[],[],,2025-05-19,2025-05-19,2025-07-18,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gyeongsangnam-do,Changwon,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767428,효원요양보호사교육원,,[],[],,2025-05-12,2025-05-12,2025-07-10,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4756089,연세로얄요양원,,[],[],,2025-05-02,2025-05-02,2025-07-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749889,(굿모닝)주간보호센터,,[],[],,2025-04-28,2025-04-28,2025-06-27,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Incheon,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743094,하동군 치매요양원,,[],[],,2025-04-23,2025-04-23,2025-06-22,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gyeongsangnam-do,Hadong,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727782,정병원,,[],[],,2025-04-15,2025-04-15,2025-06-14,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724991,진주굿모닝병원,,[],[],,2025-04-14,2025-04-14,2025-06-13,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Gyeongsangnam-do,Jinju,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720780,의료법인은광의료재단(샘고을요양병원),,[],[],,2025-04-11,2025-04-11,2025-06-10,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Unclassified,Jeollabuk-do,Jeongeup,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
